"date","w.temp","a.temp"
"2020-02-07",NA,-5.5
"2020-02-08",NA,-7.7
"2020-02-09",NA,-4.7
"2020-02-10",NA,0.5
"2020-02-11",NA,-0.7
"2020-02-12",NA,-3.1
"2020-02-13",NA,-6.7
"2020-02-14",NA,-12
"2020-02-15",NA,-5.7
"2020-02-16",NA,-0.7
"2020-02-17",NA,-4.8
"2020-02-18",NA,0.7
"2020-02-19",NA,-5.2
"2020-02-20",2.29,-7.9
"2020-02-21",1.96,-5.4
"2020-02-22",2.45,-0.2
"2020-02-23",3.75,2.7
"2020-02-24",4.6,2.5
"2020-02-25",4.9,2.1
"2020-02-26",4.11,-2
"2020-02-27",2.51,-6.2
"2020-02-28",1.73,-6.7
"2020-02-29",1.85,-7.5
"2020-03-01",2.32,-3.3
"2020-03-02",3.65,4.1
"2020-03-03",3.34,1.9
"2020-03-04",2.79,1.5
"2020-03-05",2.75,-0.5
"2020-03-06",3.24,-0.1
"2020-03-07",3.35,-1.3
"2020-03-08",4.17,5.3
"2020-03-09",4.64,9.9
"2020-03-10",5.16,3.3
"2020-03-11",4.31,0.3
"2020-03-12",4.17,3.3
"2020-03-13",4.46,4.6
"2020-03-14",4.21,-0.7
"2020-03-15",4.38,0.9
"2020-03-16",4.75,2.3
"2020-03-17",5.35,3.4
"2020-03-18",5.23,2.2
"2020-03-19",5.86,6.9
"2020-03-20",7.21,7.3
"2020-03-21",6.27,-2.6
"2020-03-22",5.83,-1.8
"2020-03-23",5.74,1.2
"2020-03-24",6.2,3.5
"2020-03-25",7.18,6.4
"2020-03-26",7.65,7.5
"2020-03-27",7.95,6.2
"2020-03-28",8.43,6.7
"2020-03-29",8.74,12.3
"2020-03-30",8.09,5.4
"2020-03-31",7.99,5.6
"2020-04-01",8.39,5.7
"2020-04-02",8.56,5.8
"2020-04-03",8.79,5.1
"2020-04-04",9.57,7.8
"2020-04-05",10.01,4.1
"2020-04-06",10.18,6.2
"2020-04-07",10.56,9
"2020-04-08",10.55,10.7
"2020-04-09",10.73,4.1
"2020-04-10",8.58,2.1
"2020-04-11",8.78,4.1
"2020-04-12",9.58,9.7
"2020-04-13",10.09,6.6
"2020-04-14",8.44,2.2
"2020-04-15",7.65,-1.1
"2020-04-16",7.22,-0.9
"2020-04-17",6.89,1
"2020-04-18",7.72,4.2
"2020-04-19",8.39,5.4
"2020-04-20",8.58,2.1
"2020-04-21",8.87,3.4
"2020-04-22",8.04,0.7
"2020-04-23",8.08,2.1
"2020-04-24",8.56,6.9
"2020-04-25",10.49,7.3
"2020-04-26",11.03,6.6
"2020-04-27",11.13,7.7
"2020-04-28",12.88,12.2
"2020-04-29",12.72,11.8
"2020-04-30",12.48,9.8
"2020-05-01",12.23,9.5
"2020-05-02",12.89,11
"2020-05-03",14.25,13
"2020-05-04",13.72,5.2
"2020-05-05",12.4,4.5
"2020-05-06",12.91,7.9
"2020-05-07",13.3,7.2
"2020-05-08",12.33,2.3
"2020-05-09",10.26,2.4
"2020-05-10",10,7.1
"2020-05-11",10.15,2.9
"2020-05-12",10.52,4.6
"2020-05-13",12.1,5.1
"2020-05-14",12.56,9.5
"2020-05-15",13.55,14.6
"2020-05-16",14.68,13.2
"2020-05-17",14.97,12.2
"2020-05-18",12.87,12.1
"2020-05-19",12.37,14.8
"2020-05-20",13.79,14.3
"2020-05-21",15.08,15.4
"2020-05-22",16.24,17.1
"2020-05-23",17.54,19.4
"2020-05-24",19.4,20.7
"2020-05-25",21.18,23.6
"2020-05-26",23.21,23.9
"2020-05-27",23.79,23.2
"2020-05-28",22.65,20.6
"2020-05-29",21.5,17.7
"2020-05-30",19.35,11.8
"2020-05-31",18,9.6
"2020-06-01",18.76,14.7
"2020-06-02",20.45,20.1
"2020-06-03",22.49,20.3
"2020-06-04",23.2,20.8
"2020-06-05",23.95,21.6
"2020-06-06",23.89,18.8
"2020-06-07",22.76,15.8
"2020-06-08",22.42,17.1
"2020-06-09",23.48,21.7
"2020-06-10",24.27,23.6
"2020-06-11",22.66,19.3
"2020-06-12",21.95,12.1
"2020-06-13",21.08,12.6
"2020-06-14",20.92,13.1
"2020-06-15",21.03,16.7
"2020-06-16",22.02,17.1
"2020-06-17",23.03,19.5
"2020-06-18",24.08,22
"2020-06-19",24.38,22.5
"2020-06-20",25.14,23.4
"2020-06-21",25.3,23
"2020-06-22",24.85,22.1
"2020-06-23",23.59,21
"2020-06-24",21.64,17.7
"2020-06-25",21.68,17.9
"2020-06-26",22.74,21.5
"2020-06-27",23.79,23.6
"2020-06-28",24.63,21.6
"2020-06-29",25.21,NA
"2020-06-30",25.64,22.6
"2020-07-01",26.32,23.2
"2020-07-02",26.53,24.1
"2020-07-03",27.15,25.4
"2020-07-04",27.28,24.2
"2020-07-05",26.91,23
"2020-07-06",27.12,24.5
"2020-07-07",27.61,25.8
"2020-07-08",27.68,26.5
"2020-07-09",28.01,26.3
"2020-07-10",28.32,26.5
"2020-07-11",25.74,22.5
"2020-07-12",24.26,19.8
"2020-07-13",23.13,19.4
"2020-07-14",23.86,20.2
"2020-07-15",25.25,22.7
"2020-07-16",24.74,22.7
"2020-07-17",25.3,24.1
"2020-07-18",26.38,23.7
"2020-07-19",25.77,25
"2020-07-20",25.21,23.1
"2020-07-21",25,21.1
"2020-07-22",24.96,23.1
"2020-07-23",24.96,22.4
"2020-07-24",25.11,22.3
"2020-07-25",25.68,22.5
"2020-07-26",26.48,25.4
"2020-07-27",26.77,25.4
"2020-07-28",26.29,23.4
"2020-07-29",26,24
"2020-07-30",25.73,21.4
"2020-07-31",25.12,22.6
"2020-08-01",25.12,22.7
"2020-08-02",23.38,21.2
"2020-08-03",22.78,20.5
"2020-08-04",23.5,20.8
"2020-08-05",23.43,17.7
"2020-08-06",23.42,18.7
"2020-08-07",23.64,19.8
"2020-08-08",24.06,20.2
"2020-08-09",23.69,23.5
"2020-08-10",24.64,25.2
"2020-08-11",24.78,19.8
"2020-08-12",24.34,20.5
"2020-08-13",25.09,22.3
"2020-08-14",24.96,NA
"2020-08-15",24.72,22
"2020-08-16",23.7,20
"2020-08-17",22.9,19.4
"2020-08-18",22.88,17.3
"2020-08-19",22.46,16.3
"2020-08-20",22.47,17
"2020-08-21",23.4,21.7
"2020-08-22",24.61,22.7
"2020-08-23",25.43,22.8
"2020-08-24",25.75,23.5
"2020-08-25",25.72,21.2
"2020-08-26",23.79,17.6
"2020-08-27",23.8,23.2
"2020-08-28",22.75,19.8
"2020-08-29",22.33,18.8
"2020-08-30",21.99,17.7
"2020-08-31",22.38,18.5
"2020-09-01",23.32,21.2
"2020-09-02",22.98,19.9
"2020-09-03",22.62,19.1
"2020-09-04",22.09,17.3
"2020-09-05",20.44,13.1
"2020-09-06",19.59,14.6
"2020-09-07",19.91,18.7
"2020-09-08",19.58,15.4
"2020-09-09",19.74,17.1
"2020-09-10",20.55,16.3
"2020-09-11",20.08,14
"2020-09-12",19.87,17.1
"2020-09-13",21.35,18.8
"2020-09-14",20.53,12.5
"2020-09-15",18.75,11.2
"2020-09-16",18.85,17.4
"2020-09-17",19.44,14
"2020-09-18",18.26,8.3
"2020-09-19",17.03,8
"2020-09-20",17,11.1
"2020-09-21",17.12,12
"2020-09-22",17.25,13.4
"2020-09-23",18.14,17.7
"2020-09-24",19.44,18.5
"2020-09-25",19.98,17.7
"2020-09-26",20.37,18.2
"2020-09-27",20.8,20.6
"2020-09-28",20.92,17.5
"2020-09-29",19.04,14
"2020-09-30",17.32,11.4
"2020-10-01",16.18,11.7
"2020-10-02",15.86,7.6
"2020-10-03",15.2,8.3
"2020-10-04",14.77,8.1
"2020-10-05",14.53,9.8
"2020-10-06",14.66,12.7
"2020-10-07",15.56,12.7
"2020-10-08",15.45,11.2
"2020-10-09",15.22,10.9
"2020-10-10",16.3,14.6
"2020-10-11",15.77,9.7
"2020-10-12",15.57,14.6
"2020-10-13",16.06,12.6
"2020-10-14",15.49,11
"2020-10-15",14.93,11.6
"2020-10-16",13.36,5.8
"2020-10-17",12.52,6
"2020-10-18",12.98,9.7
"2020-10-19",12.99,6.7
"2020-10-20",12.85,8.5
"2020-10-21",13.71,10.7
"2020-10-22",13.65,10.1
"2020-10-23",14.51,14.9
"2020-10-24",14,3.8
"2020-10-25",NA,3.6
"2020-10-26",NA,5.8
"2020-10-27",NA,4.4
"2020-10-28",NA,6.6
"2020-10-29",NA,7
"2020-10-30",NA,2.2
"2020-10-31",NA,3.3
"2020-11-01",8.7,5.1
"2020-11-02",7.21,2.2
"2020-11-03",7.42,7
"2020-11-04",8.54,11.3
"2020-11-05",9.88,NA
"2020-11-06",10.58,13.9
"2020-11-07",10.94,13
"2020-11-08",10.8,12.4
"2020-11-09",11.19,14
"2020-11-10",12.3,17.1
"2020-11-11",13.2,9.9
"2020-11-12",11.21,4.4
"2020-11-13",NA,5.3
"2020-11-14",NA,1.9
"2020-11-15",NA,7.9
"2020-11-16",NA,2.2
"2020-11-17",NA,-1.3
"2020-11-18",6.59,0.1
"2020-11-19",6.98,9.1
"2020-11-20",8.23,10.9
"2020-11-21",NA,1.6
"2020-11-22",NA,-0.7
"2020-11-23",5.75,1
"2020-11-24",6.17,-0.9
"2020-11-25",6.21,4.9
"2020-11-26",NA,8.1
"2020-11-27",NA,5.2
"2020-11-28",NA,2.8
"2020-11-29",NA,5.5
"2020-11-30",NA,1.8
"2020-12-01",4.84,-0.9
"2020-12-02",4.74,0.4
"2020-12-03",4.43,1.2
"2020-12-04",4.97,1.8
"2020-12-05",5.14,-1.3
"2020-12-06",4.52,-2.1
"2020-12-07",3.87,-2.7
"2020-12-08",3.4,-2.4
"2020-12-09",3.85,1.6
"2020-12-10",4.32,3.1
"2020-12-11",4.76,5.1
"2020-12-12",5.39,6.1
"2020-12-13",5.18,0.3
"2020-12-14",4.46,-1.3
"2020-12-15",3.52,-3.6
"2020-12-16",2.77,-4.7
"2020-12-17",2.79,-4.7
"2020-12-18",2.69,-5.5
"2020-12-19",3.07,-1
"2020-12-20",3.95,1.1
"2020-12-21",4.01,0.9
"2020-12-22",3.86,0
"2020-12-23",3.55,3.3
"2020-12-24",4.02,1.9
"2020-12-25",2.32,-5
"2020-12-26",1.57,-5.6
"2020-12-27",2.19,-0.4
"2020-12-28",3.17,0.4
"2020-12-29",2.01,-4.9
"2020-12-30",2.15,0.5
"2020-12-31",2.53,-2.7
"2021-01-01",2.29,-2.9
"2021-01-02",2.83,0
"2021-01-03",3.27,-0.6
"2021-01-04",3.74,0.5
"2021-01-05",3.98,0.1
"2021-01-06",4.18,NA
"2021-01-07",3.89,-3.8
"2021-01-08",2.83,-6.8
"2021-01-09",2.55,-2.1
"2021-01-10",2.67,-3.4
"2021-01-11",2.78,-4.1
"2021-01-12",2.69,-2.7
"2021-01-13",3.23,0.9
"2021-01-14",3.67,1.1
"2021-01-15",3.86,2.1
"2021-01-16",4.01,0.3
"2021-01-17",3.84,0.3
"2021-01-18",3.64,-0.9
"2021-01-19",3.27,-2.9
"2021-01-20",2.57,-4.5
"2021-01-21",2.7,-0.1
"2021-01-22",2.85,-3.8
"2021-01-23",1.62,-7.2
"2021-01-24",1.7,-7.4
"2021-01-25",2.35,-3.4
"2021-01-26",2.33,-3
"2021-01-27",2.26,-6.8
"2021-01-28",1.84,-9.1
"2021-01-29",1.35,-7.9
"2021-01-30",1.74,-4.7
"2021-01-31",1.96,-4
"2021-02-01",2.11,-5.2
"2021-02-02",2.01,-5.4
"2021-02-03",1.83,-5
"2021-02-04",2.27,-4.4
"2021-02-05",1.88,-4.1
"2021-02-06",1.35,-9.2
"2021-02-07",1.4,-12.2
"2021-02-08",1.49,-12.1
"2021-02-09",1.63,-9.9
"2021-02-10",1.54,-11.5
"2021-02-11",1.79,-9.3
"2021-02-12",1.74,-9.9
"2021-02-13",1.6,-9.8
"2021-02-14",1.77,-11.9
"2021-02-15",1.78,-8.6
"2021-02-16",1.32,-9.2
"2021-02-17",1.6,-13.5
"2021-02-18",1.82,-7.7
"2021-02-19",2.1,-5.2
"2021-02-20",2.13,-7.6
"2021-02-21",2.08,-12
"2021-02-22",2.22,-0.5
"2021-02-23",2.68,2.1
"2021-02-24",3.59,3.3
"2021-02-25",3.53,-1.9
"2021-02-26",2.85,-4.1
"2021-02-27",3.14,1.5
"2021-02-28",2.88,2.2
"2021-03-01",2.76,-2.1
"2021-03-02",1.75,-4.7
"2021-03-03",2.39,2.3
"2021-03-04",2.77,-3.8
"2021-03-05",2.21,-3.9
"2021-03-06",2.16,-5.7
"2021-03-07",2.21,-5.7
"2021-03-08",2.99,0.6
"2021-03-09",4.2,4.1
"2021-03-10",4.53,8.5
"2021-03-11",4.42,11.6
"2021-03-12",4.43,3.8
"2021-03-13",4.3,-0.1
"2021-03-14",4.46,-0.7
"2021-03-15",4.24,-3.2
"2021-03-16",4.47,1.2
"2021-03-17",5.73,6.3
"2021-03-18",6.13,2.5
"2021-03-19",5.5,0.8
"2021-03-20",6.11,3
"2021-03-21",7.08,6.4
"2021-03-22",8.11,9.5
"2021-03-23",8.85,10.2
"2021-03-24",9.99,14.1
"2021-03-25",10.94,13.2
"2021-03-26",10.35,7.8
"2021-03-27",9.13,8.4
"2021-03-28",9.08,5
"2021-03-29",8.22,2.8
"2021-03-30",8.49,9.7
"2021-03-31",9.2,7.6
"2021-04-01",7.9,-1.8
"2021-04-02",7.23,-0.2
"2021-04-03",7.3,2.2
"2021-04-04",8.37,7.5
"2021-04-05",8.89,7.3
"2021-04-06",9.67,12.2
"2021-04-07",11.84,13.6
"2021-04-08",13.38,17.6
"2021-04-09",14.46,16.1
"2021-04-10",14.45,17.7
"2021-04-11",15.3,14.4
"2021-04-12",14.38,12.1
"2021-04-13",13.96,11.5
"2021-04-14",12.96,8.4
"2021-04-15",12.15,4.1
"2021-04-16",10.91,3.7
"2021-04-17",10.92,7.8
"2021-04-18",11.54,9.2
"2021-04-19",11.7,9.2
"2021-04-20",10.48,1.8
"2021-04-21",8.91,-0.8
"2021-04-22",8.39,0.8
"2021-04-23",9.45,8.4
"2021-04-24",11.46,9
"2021-04-25",11.69,3.4
"2021-04-26",10.38,2.8
"2021-04-27",11.75,13.6
"2021-04-28",14.03,16.3
"2021-04-29",13.42,9.1
"2021-04-30",12.46,5.1
"2021-05-01",12.45,5.7
"2021-05-02",14.15,18
"2021-05-03",14.64,11.3
"2021-05-04",13.42,11.5
"2021-05-05",12.29,5.4
"2021-05-06",12.24,6.2
"2021-05-07",13.28,7.1
"2021-05-08",12.82,6.2
"2021-05-09",12.41,5.4
"2021-05-10",12.4,6.4
"2021-05-11",12.89,5.8
"2021-05-12",13.46,9.6
"2021-05-13",14.96,10.1
"2021-05-14",15.91,11.4
"2021-05-15",15.97,12.6
"2021-05-16",16.24,13.5
"2021-05-17",17.42,14.8
"2021-05-18",18.61,16.4
"2021-05-19",19.81,17.7
"2021-05-20",21.15,22.8
"2021-05-21",22.28,22.9
"2021-05-22",22.18,22.2
"2021-05-23",22.81,21.8
"2021-05-24",22.18,19.7
"2021-05-25",22.34,22.2
"2021-05-26",21.72,15.8
"2021-05-27",19.9,11.2
"2021-05-28",16.21,6.9
"2021-05-29",14.5,10.2
"2021-05-30",16.98,11.9
"2021-05-31",18.51,13.8
"2021-06-01",20,17.6
"2021-06-02",20.04,15.9
"2021-06-03",19.94,18.8
"2021-06-04",21.08,20.7
"2021-06-05",22.94,25.3
"2021-06-06",24.4,24.9
"2021-06-07",24.99,23.6
"2021-06-08",24.71,23.8
"2021-06-09",24.91,24.4
"2021-06-10",25.01,23.1
"2021-06-11",25.07,23
"2021-06-12",24.69,21
"2021-06-13",24.55,20
"2021-06-14",23.61,18.4
"2021-06-15",22.87,16.6
"2021-06-16",22.01,14.2
"2021-06-17",21.87,14.8
"2021-06-18",22.1,20.3
"2021-06-19",22.36,19.8
"2021-06-20",23.01,19.9
"2021-06-21",23.09,18.9
"2021-06-22",21.45,13.6
"2021-06-23",21.38,15.3
"2021-06-24",22.53,20.2
"2021-06-25",22.5,21.3
"2021-06-26",21.69,23.5
"2021-06-27",22.33,25
"2021-06-28",23.76,NA
"2021-06-29",25.03,NA
"2021-06-30",24.48,22.6
"2021-07-01",24.22,19.4
"2021-07-02",23.31,18.8
"2021-07-03",22.81,18.2
"2021-07-04",23.84,20.5
"2021-07-05",25.15,24.2
"2021-07-06",26.49,NA
"2021-07-07",26.57,22.8
"2021-07-08",23.44,19.8
"2021-07-09",21.26,16.8
"2021-07-10",20.61,17.7
"2021-07-11",20.47,17.2
"2021-07-12",20.3,20.1
"2021-07-13",21.88,22.3
"2021-07-14",23.71,24
"2021-07-15",24.48,23.8
"2021-07-16",23.41,19.1
"2021-07-17",22.51,19.7
"2021-07-18",23.16,21.6
"2021-07-19",23.94,21.7
"2021-07-20",24.57,22.7
"2021-07-21",24.34,18.9
"2021-07-22",23.57,18.1
"2021-07-23",24.12,20.8
"2021-07-24",23.48,19.6
"2021-07-25",23.57,23.2
"2021-07-26",24.67,22.9
"2021-07-27",24.58,21.2
"2021-07-28",24.29,21.4
"2021-07-29",23.88,22.2
"2021-07-30",23.38,16.1
"2021-07-31",22.33,15.2
"2021-08-01",22.38,18.3
"2021-08-02",22.42,17.9
"2021-08-03",22.64,17.6
"2021-08-04",22.54,19.4
"2021-08-05",23.53,19.8
"2021-08-06",24,21
"2021-08-07",24.22,22.4
"2021-08-08",24.16,21.8
"2021-08-09",25.3,24.8
"2021-08-10",24.97,24.5
"2021-08-11",25.05,25
"2021-08-12",24.72,24.4
"2021-08-13",24.72,22
"2021-08-14",24.02,17.3
"2021-08-15",23.2,16.3
"2021-08-16",23,19.1
"2021-08-17",23.78,22.1
"2021-08-18",24.3,22.3
"2021-08-19",24.96,22.5
"2021-08-20",25.28,21.1
"2021-08-21",25.97,23.5
"2021-08-22",26.13,24
"2021-08-23",26.24,24.2
"2021-08-24",26.33,23.5
"2021-08-25",26.37,24.3
"2021-08-26",26.15,25
"2021-08-27",24.61,22.8
"2021-08-28",24.71,23.8
"2021-08-29",25.94,25
"2021-08-30",25.47,22.2
"2021-08-31",24.58,19.7
"2021-09-01",23.38,18.2
"2021-09-02",22.25,16.3
"2021-09-03",21.5,15.8
"2021-09-04",21.98,18.1
"2021-09-05",22.57,20.5
"2021-09-06",22.02,16.5
"2021-09-07",21.8,18
"2021-09-08",21.91,19.4
"2021-09-09",21.31,15.5
"2021-09-10",21.25,16.1
"2021-09-11",21.46,18.2
"2021-09-12",21.57,19.5
"2021-09-13",20.65,17
"2021-09-14",21.13,21.5
"2021-09-15",21.49,17.9
"2021-09-16",21.12,18.3
"2021-09-17",21.04,19.8
"2021-09-18",21.46,17.6
"2021-09-19",20.8,16.3
"2021-09-20",20.79,18.8
"2021-09-21",21.06,20
"2021-09-22",18.97,14.9
"2021-09-23",16.49,12.4
"2021-09-24",15.33,14.5
"2021-09-25",15.53,13.1
"2021-09-26",15.44,14
"2021-09-27",16.18,19.9
"2021-09-28",16.96,14.8
"2021-09-29",17.02,13.8
"2021-09-30",16.87,12.3
"2021-10-01",16.83,NA
"2021-10-02",17.26,17.9
"2021-10-03",17.91,19.2
"2021-10-04",18.32,16.7
"2021-10-05",17.77,16
"2021-10-06",17.73,16.8
"2021-10-07",18.46,20.1
"2021-10-08",18.81,19.5
"2021-10-09",18.36,19.5
"2021-10-10",18.11,17.8
"2021-10-11",18.39,20.2
"2021-10-12",18.44,19
"2021-10-13",18.54,17
"2021-10-14",18.6,18.7
"2021-10-15",18.56,15.5
"2021-10-16",17.26,12.2
"2021-10-17",16.1,10.1
"2021-10-18",15.2,8.7
"2021-10-19",14.27,11.8
"2021-10-20",14.47,14.7
"2021-10-21",14.83,12.5
"2021-10-22",14.15,6.1
"2021-10-23",13.18,4.3
"2021-10-24",12.53,5.2
"2021-10-25",12.53,6.9
"2021-10-26",11.94,6.3
"2021-10-27",11.61,10.8
"2021-10-28",11.94,8.8
"2021-10-29",12.12,10.1
"2021-10-30",12.14,9.3
"2021-10-31",12.34,9.8
"2021-11-01",11.59,5.8
"2021-11-02",10.72,4.4
"2021-11-03",9.8,2.6
"2021-11-04",9.18,1.6
"2021-11-05",8.67,3.7
"2021-11-06",8.27,4.2
"2021-11-07",8.5,7.9
"2021-11-08",8.97,9.3
"2021-11-09",9.58,9
"2021-11-10",9.64,6.1
"2021-11-11",9.68,10.8
"2021-11-12",10.08,7.6
"2021-11-13",8.75,3.6
"2021-11-14",8.02,1.6
"2021-11-15",7.36,2
"2021-11-16",6.82,2.4
"2021-11-17",7.29,8.6
"2021-11-18",7.73,4.6
"2021-11-19",7.3,1.2
"2021-11-20",6.95,2.2
"2021-11-21",6.56,2.7
"2021-11-22",5.94,-0.1
"2021-11-23",5.22,-0.8
"2021-11-24",5.16,2.6
"2021-11-25",6.08,3.3
"2021-11-26",NA,-1.2
"2021-11-27",NA,-2.8
"2021-11-28",NA,-2.6
"2021-11-29",NA,-2
"2021-11-30",4.57,0.7
"2021-12-01",4.8,1.6
"2021-12-02",5.53,5.4
"2021-12-03",NA,0.4
"2021-12-04",NA,1.6
"2021-12-05",NA,2.4
"2021-12-06",NA,3.9
"2021-12-07",NA,-5.1
"2021-12-08",NA,-4.5
"2021-12-09",3.39,-2.9
"2021-12-10",4.02,3.4
"2021-12-11",5.71,8.3
"2021-12-12",4.75,2.7
"2021-12-13",4.94,4
"2021-12-14",4.75,1.6
"2021-12-15",5.13,7.4
"2021-12-16",6.37,8.8
"2021-12-17",5.8,0.8
"2021-12-18",NA,-1.4
"2021-12-19",NA,-3.2
"2021-12-20",NA,-0.1
"2021-12-21",NA,-0.4
"2021-12-22",NA,-1.3
"2021-12-23",NA,-4.1
"2021-12-24",NA,0.1
"2021-12-25",NA,4.4
"2021-12-26",NA,-0.6
"2021-12-27",NA,-0.7
"2021-12-28",NA,0
"2021-12-29",NA,0.4
"2021-12-30",NA,0.1
"2021-12-31",NA,3.6
"2022-01-01",NA,0.7
"2022-01-02",NA,-7.1
"2022-01-03",NA,-8.2
"2022-01-04",NA,-3.2
"2022-01-05",NA,-2.8
"2022-01-06",NA,-7.7
"2022-01-07",NA,-10
"2022-01-08",NA,-9.7
"2022-01-09",NA,-3.7
"2022-01-10",NA,-10.8
"2022-01-11",NA,-8.7
"2022-01-12",NA,-0.7
"2022-01-13",NA,-1.6
"2022-01-14",NA,NA
"2022-01-15",NA,-15.5
"2022-01-16",NA,-9.9
"2022-01-17",NA,-3.9
"2022-01-18",NA,-3
"2022-01-19",NA,-1.7
"2022-01-20",NA,-11.6
"2022-01-21",NA,-15
"2022-01-22",NA,-11.1
"2022-01-23",NA,-9.7
"2022-01-24",NA,-10.9
"2022-01-25",NA,-8.8
"2022-01-26",1.51,-11.2
"2022-01-27",1.33,-8.9
"2022-01-28",1.41,-13.2
"2022-01-29",1.14,-16.5
"2022-01-30",1.49,-12.2
"2022-01-31",1.58,-10.2
"2022-02-01",1.95,-2.1
"2022-02-02",1.95,-0.8
"2022-02-03",1.57,-7.8
"2022-02-04",1.53,-12.4
"2022-02-05",1.53,-13.5
"2022-02-06",1.68,-6.9
"2022-02-07",1.92,-3.4
"2022-02-08",2.17,-5.1
"2022-02-09",2.51,-0.8
"2022-02-10",2.87,-0.4
"2022-02-11",2.57,-0.2
"2022-02-12",2.38,-6
"2022-02-13",1.59,-12.2
"2022-02-14",1.4,-14.4
"2022-02-15",1.69,-8
"2022-02-16",2.42,0.6
"2022-02-17",2.08,0.8
"2022-02-18",1.03,-6.5
"2022-02-19",0.94,-7
"2022-02-20",1.19,-2.4
"2022-02-21",1.67,1.3
"2022-02-22",1.85,5.5
"2022-02-23",1.28,-5.3
"2022-02-24",1,-8.1
"2022-02-25",1.13,-8.8
"2022-02-26",1.15,-8.4
"2022-02-27",1.23,-2.7
"2022-02-28",1.58,-6.6
"2022-03-01",2.11,-1.5
"2022-03-02",2.56,-1
"2022-03-03",2.23,-8.7
"2022-03-04",1.93,-6.1
"2022-03-05",2.83,3
"2022-03-06",4.68,8.7
"2022-03-07",2.04,-0.5
"2022-03-08",1.58,-2.2
"2022-03-09",1.97,0.7
"2022-03-10",2.56,-0.5
"2022-03-11",2.84,-2.4
"2022-03-12",2.31,-7
"2022-03-13",1.65,-6.9
"2022-03-14",2.78,-0.7
"2022-03-15",3.38,1.6
"2022-03-16",3.86,6.8
"2022-03-17",4.66,10.8
"2022-03-18",5.61,10.4
"2022-03-19",5.87,6.9
"2022-03-20",5.8,4.6
"2022-03-21",5.85,5.5
"2022-03-22",5.88,2.9
"2022-03-23",5.29,2.9
"2022-03-24",5.36,6.9
"2022-03-25",5.41,3.4
"2022-03-26",5.34,-0.7
"2022-03-27",4.44,-6.3
"2022-03-28",3.53,-8.2
"2022-03-29",3.83,-5.3
"2022-03-30",4.33,1
"2022-03-31",5.46,7.8
"2022-04-01",5.34,-0.8
"2022-04-02",5.53,-0.1
"2022-04-03",5.85,0.7
"2022-04-04",5.58,0.3
"2022-04-05",6.96,7.5
"2022-04-06",8.11,9.8
"2022-04-07",8.48,6.9
"2022-04-08",8.13,3.6
"2022-04-09",7.74,1.8
"2022-04-10",7.84,4
"2022-04-11",8.08,6.7
"2022-04-12",9.49,9.9
"2022-04-13",10.57,15
"2022-04-14",11.43,9.6
"2022-04-15",10.11,7.9
"2022-04-16",9.9,3.1
"2022-04-17",9.67,1.4
"2022-04-18",8.45,1.7
"2022-04-19",7.19,1.4
"2022-04-20",8,3
"2022-04-21",9.33,11.3
"2022-04-22",9.75,6.3
"2022-04-23",10.96,11.8
"2022-04-24",12.6,15.4
"2022-04-25",13,12.7
"2022-04-26",12.12,4.3
"2022-04-27",9.9,-1.6
"2022-04-28",9.71,2.5
"2022-04-29",11.11,5.2
"2022-04-30",12.11,8.5
"2022-05-01",11.6,8.4
"2022-05-02",11.08,9.3
"2022-05-03",10.72,8
"2022-05-04",10.96,9.9
"2022-05-05",11.4,9.4
"2022-05-06",11.7,12.7
"2022-05-07",12.18,10.8
"2022-05-08",13.03,9.8
"2022-05-09",14.14,13.9
"2022-05-10",15.06,16.3
"2022-05-11",15.77,18.2
"2022-05-12",17.05,19.3
"2022-05-13",18.88,19.3
"2022-05-14",20.51,20.3
"2022-05-15",21.19,21.5
"2022-05-16",20.21,NA
"2022-05-17",18.73,NA
"2022-05-18",16.96,8.9
"2022-05-19",16.65,NA
"2022-05-20",18.41,19.2
"2022-05-21",19.56,21.1
"2022-05-22",18.6,12.4
"2022-05-23",17.26,11.7
"2022-05-24",17.16,13.1
"2022-05-25",17.8,14.9
"2022-05-26",18.74,NA
"2022-05-27",19.63,NA
"2022-05-28",19.07,15.1
"2022-05-29",19.64,18
"2022-05-30",21.4,22.4
"2022-05-31",22.85,24.7
"2022-06-01",22.77,20.2
"2022-06-02",20.57,14.5
"2022-06-03",19.83,15.4
"2022-06-04",19.8,13.1
"2022-06-05",19.28,14.6
"2022-06-06",18.74,18.3
"2022-06-07",19.03,14.5
"2022-06-08",18.89,14.8
"2022-06-09",19.42,15.7
"2022-06-10",20.07,15.5
"2022-06-11",21.2,18.1
"2022-06-12",21.51,18.3
"2022-06-13",21.69,17.1
"2022-06-14",23.17,21.8
"2022-06-15",24.86,25.1
"2022-06-16",25.77,27
"2022-06-17",24.38,19.4
"2022-06-18",21.79,14.1
"2022-06-19",21.01,15.1
"2022-06-20",20.46,16.7
"2022-06-21",21.87,24.4
"2022-06-22",24.94,23.2
"2022-06-23",24.54,19.4
"2022-06-24",24.2,19.9
"2022-06-25",24.9,22.1
"2022-06-26",24.59,22.7
"2022-06-27",23.29,15.1
"2022-06-28",22.43,15.4
"2022-06-29",22.4,18.3
"2022-06-30",23.35,22
"2022-07-01",23.33,23.2
"2022-07-02",23.59,19.8
"2022-07-03",23.72,18.9
"2022-07-04",24.05,21.2
